id,prompt,answer,category,subcategory,source,is_augmented,parse_status,target_text,num_examples,examples_json,rule_type,confidence_hint
012fb81b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000100 -> 00000000
01101111 -> 10100011
01001111 -> 10100010
00010010 -> 00000000
10010100 -> 00000000
00101000 -> 00000000
01011001 -> 00100000
00010100 -> 00000000
00111000 -> 00000000
01110000 -> 00000000

Now, determine the output for: 10101101",10000100,bitwise,bitwise_rule_discovery,original,False,ok,10101101,11,"[[""Here are some examples of input"", ""output:""], [""10000100"", ""00000000""], [""01101111"", ""10100011""], [""01001111"", ""10100010""], [""00010010"", ""00000000""], [""10010100"", ""00000000""], [""00101000"", ""00000000""], [""01011001"", ""00100000""], [""00010100"", ""00000000""], [""00111000"", ""00000000""], [""01110000"", ""00000000""]]",bitwise_rule_discovery,original_classified
016c474c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000011 -> 00001010
01100100 -> 10010011
01110000 -> 11000011
00001010 -> 00101000
01010100 -> 01010010
01111101 -> 11110111
10110111 -> 11011001
11001100 -> 00110110
10110100 -> 11010101
10000111 -> 00011000

Now, determine the output for: 00000001",00000100,bitwise,bitwise_rule_discovery,original,False,ok,00000001,11,"[[""Here are some examples of input"", ""output:""], [""11000011"", ""00001010""], [""01100100"", ""10010011""], [""01110000"", ""11000011""], [""00001010"", ""00101000""], [""01010100"", ""01010010""], [""01111101"", ""11110111""], [""10110111"", ""11011001""], [""11001100"", ""00110110""], [""10110100"", ""11010101""], [""10000111"", ""00011000""]]",bitwise_rule_discovery,original_classified
01d894fb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001101 -> 00100100
01001001 -> 00000000
01101100 -> 00100000
01000111 -> 00011000
01100101 -> 00000000
00111111 -> 11111000
01111001 -> 11000000
10110111 -> 10011100

Now, determine the output for: 01111000",11000000,bitwise,bitwise_rule_discovery,original,False,ok,01111000,9,"[[""Here are some examples of input"", ""output:""], [""10001101"", ""00100100""], [""01001001"", ""00000000""], [""01101100"", ""00100000""], [""01000111"", ""00011000""], [""01100101"", ""00000000""], [""00111111"", ""11111000""], [""01111001"", ""11000000""], [""10110111"", ""10011100""]]",bitwise_rule_discovery,original_classified
01e09228,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000111 -> 01110000
00100010 -> 00101010
10101100 -> 01101010
10000110 -> 01100000
01100010 -> 00101110
00100011 -> 00111010
00001011 -> 10010000
11100110 -> 01111110

Now, determine the output for: 01011001",10010101,bitwise,bitwise_rule_discovery,original,False,ok,01011001,9,"[[""Here are some examples of input"", ""output:""], [""01000111"", ""01110000""], [""00100010"", ""00101010""], [""10101100"", ""01101010""], [""10000110"", ""01100000""], [""01100010"", ""00101110""], [""00100011"", ""00111010""], [""00001011"", ""10010000""], [""11100110"", ""01111110""]]",bitwise_rule_discovery,original_classified
01e395d0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111100 -> 00011011
00101100 -> 10011110
10001101 -> 00011011
11101000 -> 10111110
01101010 -> 10101110
01000001 -> 01110101
01111111 -> 10000111
00110010 -> 01101111

Now, determine the output for: 11010100",01011101,bitwise,bitwise_rule_discovery,original,False,ok,11010100,9,"[[""Here are some examples of input"", ""output:""], [""10111100"", ""00011011""], [""00101100"", ""10011110""], [""10001101"", ""00011011""], [""11101000"", ""10111110""], [""01101010"", ""10101110""], [""01000001"", ""01110101""], [""01111111"", ""10000111""], [""00110010"", ""01101111""]]",bitwise_rule_discovery,original_classified
0201e198,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010111 -> 10111010
11100010 -> 00010111
00111100 -> 11100001
00001110 -> 01110000
10000111 -> 00111100
10111000 -> 11000101
10100110 -> 00110101
00101110 -> 01110001
01011001 -> 11001010

Now, determine the output for: 10111110",11110101,bitwise,bitwise_rule_discovery,original,False,ok,10111110,10,"[[""Here are some examples of input"", ""output:""], [""01010111"", ""10111010""], [""11100010"", ""00010111""], [""00111100"", ""11100001""], [""00001110"", ""01110000""], [""10000111"", ""00111100""], [""10111000"", ""11000101""], [""10100110"", ""00110101""], [""00101110"", ""01110001""], [""01011001"", ""11001010""]]",bitwise_rule_discovery,original_classified
02021540,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110100 -> 01000100
00100000 -> 01001000
10101111 -> 01110100
10100010 -> 01101101
11101001 -> 11101001
11011100 -> 10001110
10001011 -> 00110101

Now, determine the output for: 11101101",11100000,bitwise,bitwise_rule_discovery,original,False,ok,11101101,8,"[[""Here are some examples of input"", ""output:""], [""10110100"", ""01000100""], [""00100000"", ""01001000""], [""10101111"", ""01110100""], [""10100010"", ""01101101""], [""11101001"", ""11101001""], [""11011100"", ""10001110""], [""10001011"", ""00110101""]]",bitwise_rule_discovery,original_classified
021ed764,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 11111111
01101111 -> 11111010
10101110 -> 11110111
10001110 -> 11110101
11111001 -> 11111011
01001101 -> 11111010
11101111 -> 11110010
01000100 -> 11111110
01110010 -> 11111111

Now, determine the output for: 10000100",11111101,bitwise,bitwise_rule_discovery,original,False,ok,10000100,10,"[[""Here are some examples of input"", ""output:""], [""00110000"", ""11111111""], [""01101111"", ""11111010""], [""10101110"", ""11110111""], [""10001110"", ""11110101""], [""11111001"", ""11111011""], [""01001101"", ""11111010""], [""11101111"", ""11110010""], [""01000100"", ""11111110""], [""01110010"", ""11111111""]]",bitwise_rule_discovery,original_classified
0228335b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000000 -> 00010010
10110111 -> 11101000
11010010 -> 10110010
11110001 -> 01111011
00001001 -> 01000010
10101111 -> 11101110
10111110 -> 10101010
01100111 -> 11011010
10010110 -> 10100001

Now, determine the output for: 01100011",11011011,bitwise,bitwise_rule_discovery,original,False,ok,01100011,10,"[[""Here are some examples of input"", ""output:""], [""01000000"", ""00010010""], [""10110111"", ""11101000""], [""11010010"", ""10110010""], [""11110001"", ""01111011""], [""00001001"", ""01000010""], [""10101111"", ""11101110""], [""10111110"", ""10101010""], [""01100111"", ""11011010""], [""10010110"", ""10100001""]]",bitwise_rule_discovery,original_classified
02324ba1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000010 -> 11110111
10011111 -> 11100111
00010101 -> 11111110
00000101 -> 11111111
11111110 -> 11111111
01010111 -> 11111010
01100101 -> 11111101
10111100 -> 11110111
11000100 -> 11111011

Now, determine the output for: 11011001",11101011,bitwise,bitwise_rule_discovery,original,False,ok,11011001,10,"[[""Here are some examples of input"", ""output:""], [""10000010"", ""11110111""], [""10011111"", ""11100111""], [""00010101"", ""11111110""], [""00000101"", ""11111111""], [""11111110"", ""11111111""], [""01010111"", ""11111010""], [""01100101"", ""11111101""], [""10111100"", ""11110111""], [""11000100"", ""11111011""]]",bitwise_rule_discovery,original_classified
024101d9,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000011 -> 10000111
11001110 -> 10011101
00110101 -> 01101010
01000010 -> 10000100
01011100 -> 10111000
00010101 -> 00101010
00111101 -> 01111010

Now, determine the output for: 00010000",00100000,bitwise,bitwise_rule_discovery,original,False,ok,00010000,8,"[[""Here are some examples of input"", ""output:""], [""11000011"", ""10000111""], [""11001110"", ""10011101""], [""00110101"", ""01101010""], [""01000010"", ""10000100""], [""01011100"", ""10111000""], [""00010101"", ""00101010""], [""00111101"", ""01111010""]]",bitwise_rule_discovery,original_classified
0245b9bb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011111 -> 01100011
11011010 -> 00111111
11010100 -> 11111110
01001111 -> 00111011
01101010 -> 11111111
01000101 -> 10111010
01100011 -> 01001110
00101100 -> 10001111

Now, determine the output for: 10001101",00001001,bitwise,bitwise_rule_discovery,original,False,ok,10001101,9,"[[""Here are some examples of input"", ""output:""], [""10011111"", ""01100011""], [""11011010"", ""00111111""], [""11010100"", ""11111110""], [""01001111"", ""00111011""], [""01101010"", ""11111111""], [""01000101"", ""10111010""], [""01100011"", ""01001110""], [""00101100"", ""10001111""]]",bitwise_rule_discovery,original_classified
025abbbb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010101 -> 01000001
11000010 -> 10000001
11010001 -> 01000001
00101011 -> 11000000
00010000 -> 00000000
00011010 -> 10000000
11101010 -> 10000001
01001111 -> 11000000

Now, determine the output for: 10001100",00000001,bitwise,bitwise_rule_discovery,original,False,ok,10001100,9,"[[""Here are some examples of input"", ""output:""], [""11010101"", ""01000001""], [""11000010"", ""10000001""], [""11010001"", ""01000001""], [""00101011"", ""11000000""], [""00010000"", ""00000000""], [""00011010"", ""10000000""], [""11101010"", ""10000001""], [""01001111"", ""11000000""]]",bitwise_rule_discovery,original_classified
02778bd7,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100111 -> 00000000
00110010 -> 00000000
10101001 -> 10000000
00100010 -> 00000000
01011100 -> 00000000
10110110 -> 00000000
01001001 -> 10000000

Now, determine the output for: 00010110",00000000,bitwise,bitwise_rule_discovery,original,False,ok,00010110,8,"[[""Here are some examples of input"", ""output:""], [""11100111"", ""00000000""], [""00110010"", ""00000000""], [""10101001"", ""10000000""], [""00100010"", ""00000000""], [""01011100"", ""00000000""], [""10110110"", ""00000000""], [""01001001"", ""10000000""]]",bitwise_rule_discovery,original_classified
0290f51a,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011010 -> 00101011
10100100 -> 01010111
10110001 -> 10110111
00011001 -> 10011001
11101011 -> 01100111
11100001 -> 10100111
10000001 -> 10111111
01001101 -> 00001110
11101111 -> 11100111

Now, determine the output for: 11010001",10101111,bitwise,bitwise_rule_discovery,original,False,ok,11010001,10,"[[""Here are some examples of input"", ""output:""], [""01011010"", ""00101011""], [""10100100"", ""01010111""], [""10110001"", ""10110111""], [""00011001"", ""10011001""], [""11101011"", ""01100111""], [""11100001"", ""10100111""], [""10000001"", ""10111111""], [""01001101"", ""00001110""], [""11101111"", ""11100111""]]",bitwise_rule_discovery,original_classified
02a5a1ca,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111001 -> 00101110
10111110 -> 11111111
11001010 -> 11110110
01011111 -> 11111111
01101100 -> 00011011
10110111 -> 10111101
00001011 -> 11000110

Now, determine the output for: 10110001",01101101,bitwise,bitwise_rule_discovery,original,False,ok,10110001,8,"[[""Here are some examples of input"", ""output:""], [""10111001"", ""00101110""], [""10111110"", ""11111111""], [""11001010"", ""11110110""], [""01011111"", ""11111111""], [""01101100"", ""00011011""], [""10110111"", ""10111101""], [""00001011"", ""11000110""]]",bitwise_rule_discovery,original_classified
02a66bcb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011100 -> 01111010
01100110 -> 10011001
11110101 -> 11111010
00100000 -> 00000000
00101111 -> 00011110
10111010 -> 01111100
00001100 -> 00010000
11010110 -> 01101011

Now, determine the output for: 00100111",00011110,bitwise,bitwise_rule_discovery,original,False,ok,00100111,9,"[[""Here are some examples of input"", ""output:""], [""10011100"", ""01111010""], [""01100110"", ""10011001""], [""11110101"", ""11111010""], [""00100000"", ""00000000""], [""00101111"", ""00011110""], [""10111010"", ""01111100""], [""00001100"", ""00010000""], [""11010110"", ""01101011""]]",bitwise_rule_discovery,original_classified
030479a6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00011011 -> 11000000
01001001 -> 01000010
00001100 -> 00000000
11010111 -> 11000110
11011001 -> 01000110
00000011 -> 11000000
11100111 -> 11000111
00100011 -> 11000001
01001011 -> 11000010
11100011 -> 11000111

Now, determine the output for: 11010001",01000110,bitwise,bitwise_rule_discovery,original,False,ok,11010001,11,"[[""Here are some examples of input"", ""output:""], [""00011011"", ""11000000""], [""01001001"", ""01000010""], [""00001100"", ""00000000""], [""11010111"", ""11000110""], [""11011001"", ""01000110""], [""00000011"", ""11000000""], [""11100111"", ""11000111""], [""00100011"", ""11000001""], [""01001011"", ""11000010""], [""11100011"", ""11000111""]]",bitwise_rule_discovery,original_classified
0311b798,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010101 -> 10101000
11010010 -> 00011000
10011001 -> 00001001
00001111 -> 01100000
11100000 -> 00001100
11100111 -> 00111100
00111101 -> 10100011

Now, determine the output for: 01100110",00000100,bitwise,bitwise_rule_discovery,original,False,ok,01100110,8,"[[""Here are some examples of input"", ""output:""], [""11010101"", ""10101000""], [""11010010"", ""00011000""], [""10011001"", ""00001001""], [""00001111"", ""01100000""], [""11100000"", ""00001100""], [""11100111"", ""00111100""], [""00111101"", ""10100011""]]",bitwise_rule_discovery,original_classified
032fc96f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010011 -> 11101001
10100000 -> 11000010
01110110 -> 00110101
00001000 -> 00110000
00001011 -> 00111010
01010011 -> 11101011
01011110 -> 11000101
00100110 -> 11010100
01010100 -> 11111001

Now, determine the output for: 00010101",01111110,bitwise,bitwise_rule_discovery,original,False,ok,00010101,10,"[[""Here are some examples of input"", ""output:""], [""11010011"", ""11101001""], [""10100000"", ""11000010""], [""01110110"", ""00110101""], [""00001000"", ""00110000""], [""00001011"", ""00111010""], [""01010011"", ""11101011""], [""01011110"", ""11000101""], [""00100110"", ""11010100""], [""01010100"", ""11111001""]]",bitwise_rule_discovery,original_classified
0334b2bf,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100011 -> 11010111
10000111 -> 10110111
11000101 -> 10000111
11000001 -> 11100111
11110111 -> 00110111
11011011 -> 10010111
11001100 -> 01011111
01000001 -> 11100111

Now, determine the output for: 01101010",00001111,bitwise,bitwise_rule_discovery,original,False,ok,01101010,9,"[[""Here are some examples of input"", ""output:""], [""01100011"", ""11010111""], [""10000111"", ""10110111""], [""11000101"", ""10000111""], [""11000001"", ""11100111""], [""11110111"", ""00110111""], [""11011011"", ""10010111""], [""11001100"", ""01011111""], [""01000001"", ""11100111""]]",bitwise_rule_discovery,original_classified
034930e2,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010110 -> 01011010
10010001 -> 01000110
10100001 -> 10000110
11010000 -> 01000011
10001000 -> 00100010
11110001 -> 11000111
01100001 -> 10000101
00000001 -> 00000100
00101010 -> 10101000

Now, determine the output for: 11000101",00010111,bitwise,bitwise_rule_discovery,original,False,ok,11000101,10,"[[""Here are some examples of input"", ""output:""], [""10010110"", ""01011010""], [""10010001"", ""01000110""], [""10100001"", ""10000110""], [""11010000"", ""01000011""], [""10001000"", ""00100010""], [""11110001"", ""11000111""], [""01100001"", ""10000101""], [""00000001"", ""00000100""], [""00101010"", ""10101000""]]",bitwise_rule_discovery,original_classified
034fb629,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001101 -> 00100001
11100000 -> 00011100
11110110 -> 11011110
01011100 -> 00001011
00101101 -> 10100101
11001000 -> 00011001
11100100 -> 10011100
10111011 -> 01110111
01000000 -> 00001000

Now, determine the output for: 11001011",00111001,bitwise,bitwise_rule_discovery,original,False,ok,11001011,10,"[[""Here are some examples of input"", ""output:""], [""00001101"", ""00100001""], [""11100000"", ""00011100""], [""11110110"", ""11011110""], [""01011100"", ""00001011""], [""00101101"", ""10100101""], [""11001000"", ""00011001""], [""11100100"", ""10011100""], [""10111011"", ""01110111""], [""01000000"", ""00001000""]]",bitwise_rule_discovery,original_classified
04183bf9,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100011 -> 10001101
00001000 -> 00100000
11000000 -> 00000011
10011000 -> 01100010
00001110 -> 00111000
10101011 -> 10101110
00110000 -> 11000000

Now, determine the output for: 00100100",10010000,bitwise,bitwise_rule_discovery,original,False,ok,00100100,8,"[[""Here are some examples of input"", ""output:""], [""01100011"", ""10001101""], [""00001000"", ""00100000""], [""11000000"", ""00000011""], [""10011000"", ""01100010""], [""00001110"", ""00111000""], [""10101011"", ""10101110""], [""00110000"", ""11000000""]]",bitwise_rule_discovery,original_classified
