id,prompt,answer,category,subcategory,source,is_augmented,parse_status,target_text,num_examples,examples_json,rule_type,confidence_hint
042f1e53,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/%*""} = /%""}
[/+}"" = /%
&<-[} = [|
//*<< = //<<
Now, determine the result for: &&-&?",-},symbol,alice_symbol_equation,original,False,ok,&&-&?,4,"[[""/%*\""}"", ""/%\""}""], [""[/+}\"""", ""/%""], [""&<-[}"", ""[|""], [""//*<<"", ""//<<""]]",alice_symbol_equation,original_classified
04322d27,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
96$54 = 5184
50$41 = 2050
51$95 = 4845
89$47 = 4183
Now, determine the result for: 59$49",2891,symbol,alice_symbol_equation,original,False,ok,59$49,4,"[[""96$54"", ""5184""], [""50$41"", ""2050""], [""51$95"", ""4845""], [""89$47"", ""4183""]]",alice_symbol_equation,original_classified
0454705a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|?'|< = }:%^
|?+?@ = +}?
%<+(} = +/(
<|-<@ = }/|
Now, determine the result for: (}'}|",%}|,symbol,alice_symbol_equation,original,False,ok,(}'}|,4,"[[""|?'|<"", ""}:%^""], [""|?+?@"", ""+}?""], [""%<+(}"", ""+/(""], [""<|-<@"", ""}/|""]]",alice_symbol_equation,original_classified
047c4111,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19)37 = 18
15$20 = 1520
30)14 = 16
Now, determine the result for: 25$96",2596,symbol,alice_symbol_equation,original,False,ok,25$96,3,"[[""19)37"", ""18""], [""15$20"", ""1520""], [""30)14"", ""16""]]",alice_symbol_equation,original_classified
0505ab22,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46!92 = 138
38-68 = 2583
57-16 = 911
51-33 = 1682
Now, determine the result for: 20-75",1499,symbol,alice_symbol_equation,original,False,ok,20-75,4,"[[""46!92"", ""138""], [""38-68"", ""2583""], [""57-16"", ""911""], [""51-33"", ""1682""]]",alice_symbol_equation,original_classified
05109055,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
%')!' = |>
(()'> = `/
%':'@ = @!/'
Now, determine the result for: \(:|/",`>%/,symbol,alice_symbol_equation,original,False,ok,\(:|/,3,"[[""%')!'"", ""|>""], [""(()'>"", ""`/""], [""%':'@"", ""@!/'""]]",alice_symbol_equation,original_classified
053b4c86,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
%&*#$ = $?&&
#$*#] = ?%]]
]%-""] = &@
$%+""\ = $]]
\$-?"" = -\]
Now, determine the result for: (@*]&",(@(],symbol,alice_symbol_equation,original,False,ok,(@*]&,5,"[[""%&*#$"", ""$?&&""], [""#$*#]"", ""?%]]""], [""]%-\""]"", ""&@""], [""$%+\""\\"", ""$]]""], [""\\$-?\"""", ""-\\]""]]",alice_symbol_equation,original_classified
053f4545,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
79-12 = 67
27-05 = 22
65-21 = 44
65?19 = 5905
Now, determine the result for: 06@77",731,symbol,alice_symbol_equation,original,False,ok,06@77,4,"[[""79-12"", ""67""], [""27-05"", ""22""], [""65-21"", ""44""], [""65?19"", ""5905""]]",alice_symbol_equation,original_classified
055a8b01,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<#*|< = <//'
<|*$| = <<|/
$#+/` = ??
/{+?? = /(`
'(*|# = {{?(
Now, determine the result for: //-/$",',symbol,alice_symbol_equation,original,False,ok,//-/$,5,"[[""<#*|<"", ""<//'""], [""<|*$|"", ""<<|/""], [""$#+/`"", ""??""], [""/{+??"", ""/(`""], [""'(*|#"", ""{{?(""]]",alice_symbol_equation,original_classified
05bd2dab,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}/{/& = $}
}}^(! = ($})
($[)& = /!
(}^$$ = (!}?
(\^?} = (($/
Now, determine the result for: '&[?!",[)),symbol,alice_symbol_equation,original,False,ok,'&[?!,5,"[[""}/{/&"", ""$}""], [""}}^(!"", ""($})""], [""($[)&"", ""/!""], [""(}^$$"", ""(!}?""], [""(\\^?}"", ""(($/""]]",alice_symbol_equation,original_classified
05c36467,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
%$<`# = <]]
%""/(] = #`]$
`$<(( = <(]
%""<\& = <$$
#&/]( = ###""
Now, determine the result for: ""&/($",%%\,symbol,alice_symbol_equation,original,False,ok,"""&/($",5,"[[""%$<`#"", ""<]]""], [""%\""/(]"", ""#`]$""], [""`$<(("", ""<(]""], [""%\""<\\&"", ""<$$""], [""#&/]("", ""###\""""]]",alice_symbol_equation,original_classified
06083e68,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!>+^$ = :`
\^*:: = ^!\!
$^-!$ = -<
Now, determine the result for: >\*:!",:::,symbol,alice_symbol_equation,original,False,ok,>\*:!,3,"[[""!>+^$"", "":`""], [""\\^*::"", ""^!\\!""], [""$^-!$"", ""-<""]]",alice_symbol_equation,original_classified
0625f633,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)'-\^ = ^$
:$+// = @^
()+$\ = ^'
\!+/( = /'
Now, determine the result for: ))*!(",@@//,symbol,alice_symbol_equation,original,False,ok,))*!(,4,"[["")'-\\^"", ""^$""], ["":$+//"", ""@^""], [""()+$\\"", ""^'""], [""\\!+/("", ""/'""]]",alice_symbol_equation,original_classified
0641ef58,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76-68 = -91
16-61 = -54
39-02 = -37
36+88 = 151
85+12 = 97
Now, determine the result for: 54-89",-35,symbol,alice_symbol_equation,original,False,ok,54-89,5,"[[""76-68"", ""-91""], [""16-61"", ""-54""], [""39-02"", ""-37""], [""36+88"", ""151""], [""85+12"", ""97""]]",alice_symbol_equation,original_classified
065abaf6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/}-\` = ]
](-]: = -&/
\]+&( = &(\]
\#-{] = -#
:{*#\ = ((`{
Now, determine the result for: :\+&/",&/:\,symbol,alice_symbol_equation,original,False,ok,:\+&/,5,"[[""/}-\\`"", ""]""], [""](-]:"", ""-&/""], [""\\]+&("", ""&(\\]""], [""\\#-{]"", ""-#""], ["":{*#\\"", ""((`{""]]",alice_symbol_equation,original_classified
065f9dea,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19}15 = 1464
74!78 = 7874
64!23 = 2364
Now, determine the result for: 43*96",*53,symbol,alice_symbol_equation,original,False,ok,43*96,3,"[[""19}15"", ""1464""], [""74!78"", ""7874""], [""64!23"", ""2364""]]",alice_symbol_equation,original_classified
078df00e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
06+67 = 731
45+99 = 451
51-05 = -53
Now, determine the result for: 56*02",1031,symbol,alice_symbol_equation,original,False,ok,56*02,3,"[[""06+67"", ""731""], [""45+99"", ""451""], [""51-05"", ""-53""]]",alice_symbol_equation,original_classified
07aef27f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
73*57 = 6772
29*49 = 9468
56+16 = 1656
Now, determine the result for: 22-84",-62,symbol,alice_symbol_equation,original,False,ok,22-84,3,"[[""73*57"", ""6772""], [""29*49"", ""9468""], [""56+16"", ""1656""]]",alice_symbol_equation,original_classified
07b440f0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
##*#$ = }'
$?*}^ = @?^
}'*^? = @@'
@(<{{ = <}#
'@<(& = #
Now, determine the result for: @$-^$",@$^$,symbol,alice_symbol_equation,original,False,ok,@$-^$,5,"[[""##*#$"", ""}'""], [""$?*}^"", ""@?^""], [""}'*^?"", ""@@'""], [""@(<{{"", ""<}#""], [""'@<(&"", ""#""]]",alice_symbol_equation,original_classified
07cbed38,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
45^08 = 0234
37}95 = 131
99^88 = 2178
Now, determine the result for: 52}51",93,symbol,alice_symbol_equation,original,False,ok,52}51,3,"[[""45^08"", ""0234""], [""37}95"", ""131""], [""99^88"", ""2178""]]",alice_symbol_equation,original_classified
08111d57,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
](*>^ = &(:^
::+$"" = ]^^
?""*""( = ?:(:
>^*>) = (?""
Now, determine the result for: ^?+)]",")""",symbol,alice_symbol_equation,original,False,ok,^?+)],4,"[[""](*>^"", ""&(:^""], [""::+$\"""", ""]^^""], [""?\""*\""("", ""?:(:""], ["">^*>)"", ""(?\""""]]",alice_symbol_equation,original_classified
0819520a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
82*77 = 6512
87+18 = 061
06+02 = 18
86+39 = 261
48*15 = 4824
Now, determine the result for: 57+82",401,symbol,alice_symbol_equation,original,False,ok,57+82,5,"[[""82*77"", ""6512""], [""87+18"", ""061""], [""06+02"", ""18""], [""86+39"", ""261""], [""48*15"", ""4824""]]",alice_symbol_equation,original_classified
083ed8fe,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!(*() = (/<<
[(*<< = [[//
""&-/: = :)
[!-)! = )
Now, determine the result for: <&*:/",<#):,symbol,alice_symbol_equation,original,False,ok,<&*:/,4,"[[""!(*()"", ""(/<<""], [""[(*<<"", ""[[//""], [""\""&-/:"", "":)""], [""[!-)!"", "")""]]",alice_symbol_equation,original_classified
08d8d7e1,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
41+98 = 301
94+07 = 911
06*49 = 4906
95*27 = 2795
Now, determine the result for: 65+23",88,symbol,alice_symbol_equation,original,False,ok,65+23,4,"[[""41+98"", ""301""], [""94+07"", ""911""], [""06*49"", ""4906""], [""95*27"", ""2795""]]",alice_symbol_equation,original_classified
08f6216d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&!-][ = `
]!*!| = !|`
`{+>] = >]`{
Now, determine the result for: >>+|>",|>>>,symbol,alice_symbol_equation,original,False,ok,>>+|>,3,"[[""&!-]["", ""`""], [""]!*!|"", ""!|`""], [""`{+>]"", "">]`{""]]",alice_symbol_equation,original_classified
09302769,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
37-29 = 8
85-51 = 34
21'16 = 38
Now, determine the result for: 90'91",182,symbol,alice_symbol_equation,original,False,ok,90'91,3,"[[""37-29"", ""8""], [""85-51"", ""34""], [""21'16"", ""38""]]",alice_symbol_equation,original_classified
094bf548,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88(64 = 8864
27:81 = 54
52:57 = 5
25:81 = 56
Now, determine the result for: 80:32",48,symbol,alice_symbol_equation,original,False,ok,80:32,4,"[[""88(64"", ""8864""], [""27:81"", ""54""], [""52:57"", ""5""], [""25:81"", ""56""]]",alice_symbol_equation,original_classified
09d5ee68,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<:+|& = <:|&
'&+>? = '&>?
$!*!| = !!:&
|:-?' = -&$
Now, determine the result for: |:*>>",!?'!,symbol,alice_symbol_equation,original,False,ok,|:*>>,4,"[[""<:+|&"", ""<:|&""], [""'&+>?"", ""'&>?""], [""$!*!|"", ""!!:&""], [""|:-?'"", ""-&$""]]",alice_symbol_equation,original_classified
0a15c5c7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46-02 = 44
84-62 = 22
01(33 = 133
46%92 = 39
Now, determine the result for: 79-36",43,symbol,alice_symbol_equation,original,False,ok,79-36,4,"[[""46-02"", ""44""], [""84-62"", ""22""], [""01(33"", ""133""], [""46%92"", ""39""]]",alice_symbol_equation,original_classified
0a2b9109,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|:*%( = ^^
#|-|# = -?$
?%)|( = (^^
|?*(| = ?:!
Now, determine the result for: $[-^:",-?:,symbol,alice_symbol_equation,original,False,ok,$[-^:,4,"[[""|:*%("", ""^^""], [""#|-|#"", ""-?$""], [""?%)|("", ""(^^""], [""|?*(|"", ""?:!""]]",alice_symbol_equation,original_classified
0a3ee7c7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[""+[@ = ""})
][*!% = \\\@
]""-""% = @
[}-[\ = -`@
Now, determine the result for: }\*%]",\@)],symbol,alice_symbol_equation,original,False,ok,}\*%],4,"[[""[\""+[@"", ""\""})""], [""][*!%"", ""\\\\\\@""], [""]\""-\""%"", ""@""], [""[}-[\\"", ""-`@""]]",alice_symbol_equation,original_classified
0a94b2de,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'')<] = $@
@})$' = <?<
@]#/$ = <?<'
Now, determine the result for: ]}#@]",@}`@,symbol,alice_symbol_equation,original,False,ok,]}#@],3,"[[""'')<]"", ""$@""], [""@})$'"", ""<?<""], [""@]#/$"", ""<?<'""]]",alice_symbol_equation,original_classified
0b0a3643,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#/-\@ = -@#
""""+#) = )/
'#+/# = %""
\)-)@ = -'""
Now, determine the result for: '/-%)","""""",symbol,alice_symbol_equation,original,False,ok,'/-%),4,"[[""#/-\\@"", ""-@#""], [""\""\""+#)"", "")/""], [""'#+/#"", ""%\""""], [""\\)-)@"", ""-'\""""]]",alice_symbol_equation,original_classified
0babcba2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<!-|? = """"
<`%<| = ?)""
!\-?"" = ""/
`/%)` = `(""
Now, determine the result for: ((%\!","?""""",symbol,alice_symbol_equation,original,False,ok,((%\!,4,"[[""<!-|?"", ""\""\""""], [""<`%<|"", ""?)\""""], [""!\\-?\"""", ""\""/""], [""`/%)`"", ""`(\""""]]",alice_symbol_equation,original_classified
0bb591e6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)(-)( = ""
&(-(( = <
$(-(% = )<
<%-%$ = ??
Now, determine the result for: ""$+%%",%?<,symbol,alice_symbol_equation,original,False,ok,"""$+%%",4,"[["")(-)("", ""\""""], [""&(-(("", ""<""], [""$(-(%"", "")<""], [""<%-%$"", ""??""]]",alice_symbol_equation,original_classified
0bcffccd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61@52 = 3172
87`56 = 31
68@72 = 4896
54]53 = 108
Now, determine the result for: 44`54",10,symbol,alice_symbol_equation,original,False,ok,44`54,4,"[[""61@52"", ""3172""], [""87`56"", ""31""], [""68@72"", ""4896""], [""54]53"", ""108""]]",alice_symbol_equation,original_classified
0c0683c3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
21-75 = 54
39-42 = 3
56-50 = 6
70-11 = 59
14-90 = 76
Now, determine the result for: 79""59",138,symbol,alice_symbol_equation,original,False,ok,"79""59",5,"[[""21-75"", ""54""], [""39-42"", ""3""], [""56-50"", ""6""], [""70-11"", ""59""], [""14-90"", ""76""]]",alice_symbol_equation,original_classified
0c0c6320,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&:->} = [:
|!-!"" = \&
!\-[{ = -\>
&&-[} = >&
||+|} = !:[
Now, determine the result for: >!*|{",""":!|",symbol,alice_symbol_equation,original,False,ok,>!*|{,5,"[[""&:"", ""} = [:""], [""|!-!\"""", ""\\&""], [""!\\-[{"", ""-\\>""], [""&&-[}"", "">&""], [""||+|}"", ""!:[""]]",alice_symbol_equation,original_classified
0c30f561,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\#*<% = ]]\
>^*\> = \^%\
\>*]% = ^#`
]]*^% = `#^`
Now, determine the result for: ^]-^^",-],symbol,alice_symbol_equation,original,False,ok,^]-^^,4,"[[""\\#*<%"", ""]]\\""], ["">^*\\>"", ""\\^%\\""], [""\\>*]%"", ""^#`""], [""]]*^%"", ""`#^`""]]",alice_symbol_equation,original_classified
0c8a8a16,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99<53 = 153
19<85 = 105
78<81 = 160
55{44 = 11
Now, determine the result for: 37{54",{17,symbol,alice_symbol_equation,original,False,ok,37{54,4,"[[""99<53"", ""153""], [""19<85"", ""105""], [""78<81"", ""160""], [""55{44"", ""11""]]",alice_symbol_equation,original_classified
0cd170a0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
22:12 = 10
23:33 = :10
67^30 = 6730
71^79 = 7179
Now, determine the result for: 98^14",9814,symbol,alice_symbol_equation,original,False,ok,98^14,4,"[[""22:12"", ""10""], [""23:33"", "":10""], [""67^30"", ""6730""], [""71^79"", ""7179""]]",alice_symbol_equation,original_classified
0cdb0aae,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>:-^| = -:(
(?-^/ = -/?
|(->? = $$
^:+`^ = /(
:/+:` = $::
Now, determine the result for: :(+/$",:::,symbol,alice_symbol_equation,original,False,ok,:(+/$,5,"[["">:-^|"", ""-:(""], [""(?-^/"", ""-/?""], [""|("", ""? = $$""], [""^:+`^"", ""/(""], ["":/+:`"", ""$::""]]",alice_symbol_equation,original_classified
0cf301cf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>{%'> = /<@/
/#`{> = `@>
<!`)# = )!
@/]/! = {:
Now, determine the result for: :#])<",{<,symbol,alice_symbol_equation,original,False,ok,:#])<,4,"[["">{%'>"", ""/<@/""], [""/#`{>"", ""`@>""], [""<!`)#"", "")!""], [""@/]/!"", ""{:""]]",alice_symbol_equation,original_classified
0d2e94ff,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""}]}% = `^
<|]^< = }::
&&-&% = -}
%%?""} = &&%%
&`]}^ = ^%
Now, determine the result for: ^&]%@",}}^,symbol,alice_symbol_equation,original,False,ok,^&]%@,5,"[[""\""}]}%"", ""`^""], [""<|]^<"", ""}::""], [""&&-&%"", ""-}""], [""%%?\""}"", ""&&%%""], [""&`]}^"", ""^%""]]",alice_symbol_equation,original_classified
0d4b2baa,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:$-:[ = }
'}-|# = <|
:<*(} = :<(}
Now, determine the result for: :(*|#",:(|#,symbol,alice_symbol_equation,original,False,ok,:(*|#,3,"[["":$-:["", ""}""], [""'}-|#"", ""<|""], ["":<*(}"", "":<(}""]]",alice_symbol_equation,original_classified
0d542478,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$?""|/ = $
?]![/ = }}
?<*}? = }$??
Now, determine the result for: </!&{",}<,symbol,alice_symbol_equation,original,False,ok,</!&{,3,"[[""$?\""|/"", ""$""], [""?]![/"", ""}}""], [""?<*}?"", ""}$??""]]",alice_symbol_equation,original_classified
