id,prompt,answer,category,subcategory,source,is_augmented,parse_status,target_text,num_examples,examples_json,rule_type,confidence_hint
02473b23,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.95s, distance = 70.31 m
For t = 2.04s, distance = 18.75 m
For t = 1.72s, distance = 13.33 m
For t = 4.03s, distance = 73.19 m
For t = 2.39s, distance = 25.74 m
Now, determine the falling distance for t = 3.51s given d = 0.5*g*t^2.",55.52,gravity,gravity_scaling,original,False,ok,t = 3.51s,5,"[[""t = 3.95s"", ""70.31 m""], [""t = 2.04s"", ""18.75 m""], [""t = 1.72s"", ""13.33 m""], [""t = 4.03s"", ""73.19 m""], [""t = 2.39s"", ""25.74 m""]]",gravity_scaling,original_classified
028c71d7,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.29s, distance = 78.76 m
For t = 1.01s, distance = 4.37 m
For t = 2.14s, distance = 19.6 m
For t = 3.35s, distance = 48.02 m
Now, determine the falling distance for t = 1.19s given d = 0.5*g*t^2.",6.06,gravity,gravity_scaling,original,False,ok,t = 1.19s,4,"[[""t = 4.29s"", ""78.76 m""], [""t = 1.01s"", ""4.37 m""], [""t = 2.14s"", ""19.6 m""], [""t = 3.35s"", ""48.02 m""]]",gravity_scaling,original_classified
02beaa05,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.5s, distance = 151.69 m
For t = 2.87s, distance = 61.7 m
For t = 2.15s, distance = 34.63 m
Now, determine the falling distance for t = 2.27s given d = 0.5*g*t^2.",38.6,gravity,gravity_scaling,original,False,ok,t = 2.27s,3,"[[""t = 4.5s"", ""151.69 m""], [""t = 2.87s"", ""61.7 m""], [""t = 2.15s"", ""34.63 m""]]",gravity_scaling,original_classified
02da60a0,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.29s, distance = 8.2 m
For t = 2.31s, distance = 26.29 m
For t = 1.12s, distance = 6.18 m
For t = 4.8s, distance = 113.49 m
For t = 1.03s, distance = 5.23 m
Now, determine the falling distance for t = 3.35s given d = 0.5*g*t^2.",55.28,gravity,gravity_scaling,original,False,ok,t = 3.35s,5,"[[""t = 1.29s"", ""8.2 m""], [""t = 2.31s"", ""26.29 m""], [""t = 1.12s"", ""6.18 m""], [""t = 4.8s"", ""113.49 m""], [""t = 1.03s"", ""5.23 m""]]",gravity_scaling,original_classified
0320b87e,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.01s, distance = 75.03 m
For t = 4.34s, distance = 87.89 m
For t = 3.69s, distance = 63.54 m
For t = 4.87s, distance = 110.67 m
For t = 1.05s, distance = 5.14 m
Now, determine the falling distance for t = 2.82s given d = 0.5*g*t^2.",37.11,gravity,gravity_scaling,original,False,ok,t = 2.82s,5,"[[""t = 4.01s"", ""75.03 m""], [""t = 4.34s"", ""87.89 m""], [""t = 3.69s"", ""63.54 m""], [""t = 4.87s"", ""110.67 m""], [""t = 1.05s"", ""5.14 m""]]",gravity_scaling,original_classified
0320cf76,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.33s, distance = 128.73 m
For t = 3.58s, distance = 88.0 m
For t = 2.92s, distance = 58.54 m
For t = 1.1s, distance = 8.31 m
For t = 1.38s, distance = 13.08 m
Now, determine the falling distance for t = 4.25s given d = 0.5*g*t^2.",124.02,gravity,gravity_scaling,original,False,ok,t = 4.25s,5,"[[""t = 4.33s"", ""128.73 m""], [""t = 3.58s"", ""88.0 m""], [""t = 2.92s"", ""58.54 m""], [""t = 1.1s"", ""8.31 m""], [""t = 1.38s"", ""13.08 m""]]",gravity_scaling,original_classified
037921b9,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.88s, distance = 109.74 m
For t = 1.21s, distance = 10.67 m
For t = 2.23s, distance = 36.25 m
For t = 4.69s, distance = 160.35 m
For t = 2.19s, distance = 34.96 m
Now, determine the falling distance for t = 3.44s given d = 0.5*g*t^2.",86.26,gravity,gravity_scaling,original,False,ok,t = 3.44s,5,"[[""t = 3.88s"", ""109.74 m""], [""t = 1.21s"", ""10.67 m""], [""t = 2.23s"", ""36.25 m""], [""t = 4.69s"", ""160.35 m""], [""t = 2.19s"", ""34.96 m""]]",gravity_scaling,original_classified
037c45c6,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.65s, distance = 10.76 m
For t = 4.04s, distance = 64.48 m
For t = 3.24s, distance = 41.47 m
For t = 4.61s, distance = 83.96 m
Now, determine the falling distance for t = 3.31s given d = 0.5*g*t^2.",43.29,gravity,gravity_scaling,original,False,ok,t = 3.31s,4,"[[""t = 1.65s"", ""10.76 m""], [""t = 4.04s"", ""64.48 m""], [""t = 3.24s"", ""41.47 m""], [""t = 4.61s"", ""83.96 m""]]",gravity_scaling,original_classified
037cbabf,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.06s, distance = 63.75 m
For t = 3.4s, distance = 44.71 m
For t = 4.77s, distance = 88.0 m
For t = 1.78s, distance = 12.25 m
Now, determine the falling distance for t = 3.68s given d = 0.5*g*t^2.",52.37,gravity,gravity_scaling,original,False,ok,t = 3.68s,4,"[[""t = 4.06s"", ""63.75 m""], [""t = 3.4s"", ""44.71 m""], [""t = 4.77s"", ""88.0 m""], [""t = 1.78s"", ""12.25 m""]]",gravity_scaling,original_classified
03cb7b73,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.95s, distance = 72.96 m
For t = 3.15s, distance = 83.19 m
For t = 2.99s, distance = 74.95 m
For t = 2.7s, distance = 61.12 m
Now, determine the falling distance for t = 1.68s given d = 0.5*g*t^2.",23.66,gravity,gravity_scaling,original,False,ok,t = 1.68s,4,"[[""t = 2.95s"", ""72.96 m""], [""t = 3.15s"", ""83.19 m""], [""t = 2.99s"", ""74.95 m""], [""t = 2.7s"", ""61.12 m""]]",gravity_scaling,original_classified
03dc4d0c,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.92s, distance = 26.32 m
For t = 4.47s, distance = 142.63 m
For t = 3.16s, distance = 71.28 m
For t = 4.87s, distance = 169.3 m
Now, determine the falling distance for t = 4.59s given d = 0.5*g*t^2.",150.4,gravity,gravity_scaling,original,False,ok,t = 4.59s,4,"[[""t = 1.92s"", ""26.32 m""], [""t = 4.47s"", ""142.63 m""], [""t = 3.16s"", ""71.28 m""], [""t = 4.87s"", ""169.3 m""]]",gravity_scaling,original_classified
0409e7d8,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.17s, distance = 10.18 m
For t = 3.8s, distance = 107.41 m
For t = 1.18s, distance = 10.36 m
For t = 4.69s, distance = 163.61 m
For t = 1.93s, distance = 27.71 m
Now, determine the falling distance for t = 2.81s given d = 0.5*g*t^2.",58.73,gravity,gravity_scaling,original,False,ok,t = 2.81s,5,"[[""t = 1.17s"", ""10.18 m""], [""t = 3.8s"", ""107.41 m""], [""t = 1.18s"", ""10.36 m""], [""t = 4.69s"", ""163.61 m""], [""t = 1.93s"", ""27.71 m""]]",gravity_scaling,original_classified
049d892c,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.26s, distance = 130.51 m
For t = 3.35s, distance = 80.71 m
For t = 2.99s, distance = 64.29 m
Now, determine the falling distance for t = 3.14s given d = 0.5*g*t^2.",70.91,gravity,gravity_scaling,original,False,ok,t = 3.14s,3,"[[""t = 4.26s"", ""130.51 m""], [""t = 3.35s"", ""80.71 m""], [""t = 2.99s"", ""64.29 m""]]",gravity_scaling,original_classified
04c23a05,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.34s, distance = 135.58 m
For t = 1.48s, distance = 15.77 m
For t = 4.45s, distance = 142.54 m
Now, determine the falling distance for t = 2.02s given d = 0.5*g*t^2.",29.37,gravity,gravity_scaling,original,False,ok,t = 2.02s,3,"[[""t = 4.34s"", ""135.58 m""], [""t = 1.48s"", ""15.77 m""], [""t = 4.45s"", ""142.54 m""]]",gravity_scaling,original_classified
054d3e92,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.07s, distance = 158.66 m
For t = 1.89s, distance = 34.21 m
For t = 4.35s, distance = 181.25 m
For t = 1.83s, distance = 32.08 m
Now, determine the falling distance for t = 4.34s given d = 0.5*g*t^2.",180.41,gravity,gravity_scaling,original,False,ok,t = 4.34s,4,"[[""t = 4.07s"", ""158.66 m""], [""t = 1.89s"", ""34.21 m""], [""t = 4.35s"", ""181.25 m""], [""t = 1.83s"", ""32.08 m""]]",gravity_scaling,original_classified
057fa18f,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.81s, distance = 34.42 m
For t = 1.15s, distance = 5.77 m
For t = 2.38s, distance = 24.69 m
For t = 2.01s, distance = 17.61 m
For t = 3.05s, distance = 40.55 m
Now, determine the falling distance for t = 2.34s given d = 0.5*g*t^2.",23.87,gravity,gravity_scaling,original,False,ok,t = 2.34s,5,"[[""t = 2.81s"", ""34.42 m""], [""t = 1.15s"", ""5.77 m""], [""t = 2.38s"", ""24.69 m""], [""t = 2.01s"", ""17.61 m""], [""t = 3.05s"", ""40.55 m""]]",gravity_scaling,original_classified
059af21b,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.01s, distance = 57.57 m
For t = 2.73s, distance = 26.68 m
For t = 4.6s, distance = 75.76 m
For t = 2.11s, distance = 15.94 m
For t = 4.08s, distance = 59.6 m
Now, determine the falling distance for t = 2.44s given d = 0.5*g*t^2.",21.31,gravity,gravity_scaling,original,False,ok,t = 2.44s,5,"[[""t = 4.01s"", ""57.57 m""], [""t = 2.73s"", ""26.68 m""], [""t = 4.6s"", ""75.76 m""], [""t = 2.11s"", ""15.94 m""], [""t = 4.08s"", ""59.6 m""]]",gravity_scaling,original_classified
06181e6a,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.99s, distance = 11.4 m
For t = 3.33s, distance = 31.92 m
For t = 4.98s, distance = 71.4 m
For t = 2.19s, distance = 13.81 m
For t = 3.89s, distance = 43.56 m
Now, determine the falling distance for t = 1.68s given d = 0.5*g*t^2.",8.13,gravity,gravity_scaling,original,False,ok,t = 1.68s,5,"[[""t = 1.99s"", ""11.4 m""], [""t = 3.33s"", ""31.92 m""], [""t = 4.98s"", ""71.4 m""], [""t = 2.19s"", ""13.81 m""], [""t = 3.89s"", ""43.56 m""]]",gravity_scaling,original_classified
062ccf0e,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.27s, distance = 30.19 m
For t = 1.71s, distance = 8.26 m
For t = 4.51s, distance = 57.43 m
For t = 3.14s, distance = 27.84 m
Now, determine the falling distance for t = 2.82s given d = 0.5*g*t^2.",22.45,gravity,gravity_scaling,original,False,ok,t = 2.82s,4,"[[""t = 3.27s"", ""30.19 m""], [""t = 1.71s"", ""8.26 m""], [""t = 4.51s"", ""57.43 m""], [""t = 3.14s"", ""27.84 m""]]",gravity_scaling,original_classified
062fd9cb,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.06s, distance = 47.48 m
For t = 4.85s, distance = 119.27 m
For t = 3.84s, distance = 74.77 m
Now, determine the falling distance for t = 3.83s given d = 0.5*g*t^2.",74.38,gravity,gravity_scaling,original,False,ok,t = 3.83s,3,"[[""t = 3.06s"", ""47.48 m""], [""t = 4.85s"", ""119.27 m""], [""t = 3.84s"", ""74.77 m""]]",gravity_scaling,original_classified
069813dc,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.5s, distance = 42.2 m
For t = 1.7s, distance = 9.96 m
For t = 2.37s, distance = 19.35 m
Now, determine the falling distance for t = 4.89s given d = 0.5*g*t^2.",82.38,gravity,gravity_scaling,original,False,ok,t = 4.89s,3,"[[""t = 3.5s"", ""42.2 m""], [""t = 1.7s"", ""9.96 m""], [""t = 2.37s"", ""19.35 m""]]",gravity_scaling,original_classified
06b3ee9d,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.13s, distance = 92.92 m
For t = 3.98s, distance = 150.24 m
For t = 1.39s, distance = 18.33 m
For t = 1.16s, distance = 12.76 m
Now, determine the falling distance for t = 3.67s given d = 0.5*g*t^2.",127.75,gravity,gravity_scaling,original,False,ok,t = 3.67s,4,"[[""t = 3.13s"", ""92.92 m""], [""t = 3.98s"", ""150.24 m""], [""t = 1.39s"", ""18.33 m""], [""t = 1.16s"", ""12.76 m""]]",gravity_scaling,original_classified
077b20f7,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.48s, distance = 174.27 m
For t = 2.96s, distance = 76.08 m
For t = 4.94s, distance = 211.89 m
For t = 4.66s, distance = 188.55 m
For t = 2.12s, distance = 39.02 m
Now, determine the falling distance for t = 2.97s given d = 0.5*g*t^2.",76.59,gravity,gravity_scaling,original,False,ok,t = 2.97s,5,"[[""t = 4.48s"", ""174.27 m""], [""t = 2.96s"", ""76.08 m""], [""t = 4.94s"", ""211.89 m""], [""t = 4.66s"", ""188.55 m""], [""t = 2.12s"", ""39.02 m""]]",gravity_scaling,original_classified
07b8c3d3,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.61s, distance = 68.18 m
For t = 2.57s, distance = 34.55 m
For t = 2.55s, distance = 34.02 m
For t = 3.03s, distance = 48.03 m
Now, determine the falling distance for t = 4.06s given d = 0.5*g*t^2.",86.23,gravity,gravity_scaling,original,False,ok,t = 4.06s,4,"[[""t = 3.61s"", ""68.18 m""], [""t = 2.57s"", ""34.55 m""], [""t = 2.55s"", ""34.02 m""], [""t = 3.03s"", ""48.03 m""]]",gravity_scaling,original_classified
07c96a99,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.91s, distance = 47.61 m
For t = 3.71s, distance = 42.87 m
For t = 1.83s, distance = 10.43 m
For t = 1.05s, distance = 3.43 m
Now, determine the falling distance for t = 3.56s given d = 0.5*g*t^2.",39.47,gravity,gravity_scaling,original,False,ok,t = 3.56s,4,"[[""t = 3.91s"", ""47.61 m""], [""t = 3.71s"", ""42.87 m""], [""t = 1.83s"", ""10.43 m""], [""t = 1.05s"", ""3.43 m""]]",gravity_scaling,original_classified
07e9a377,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.13s, distance = 63.54 m
For t = 4.39s, distance = 71.79 m
For t = 4.55s, distance = 77.12 m
For t = 2.05s, distance = 15.66 m
Now, determine the falling distance for t = 2.05s given d = 0.5*g*t^2.",15.66,gravity,gravity_scaling,original,False,ok,t = 2.05s,4,"[[""t = 4.13s"", ""63.54 m""], [""t = 4.39s"", ""71.79 m""], [""t = 4.55s"", ""77.12 m""], [""t = 2.05s"", ""15.66 m""]]",gravity_scaling,original_classified
0848cbc0,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.59s, distance = 44.43 m
For t = 3.19s, distance = 67.4 m
For t = 1.28s, distance = 10.85 m
For t = 1.03s, distance = 7.03 m
Now, determine the falling distance for t = 4.38s given d = 0.5*g*t^2.",127.07,gravity,gravity_scaling,original,False,ok,t = 4.38s,4,"[[""t = 2.59s"", ""44.43 m""], [""t = 3.19s"", ""67.4 m""], [""t = 1.28s"", ""10.85 m""], [""t = 1.03s"", ""7.03 m""]]",gravity_scaling,original_classified
086adade,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.74s, distance = 73.13 m
For t = 2.85s, distance = 42.47 m
For t = 4.4s, distance = 101.22 m
For t = 1.1s, distance = 6.33 m
For t = 4.93s, distance = 127.07 m
Now, determine the falling distance for t = 4.12s given d = 0.5*g*t^2.",88.74,gravity,gravity_scaling,original,False,ok,t = 4.12s,5,"[[""t = 3.74s"", ""73.13 m""], [""t = 2.85s"", ""42.47 m""], [""t = 4.4s"", ""101.22 m""], [""t = 1.1s"", ""6.33 m""], [""t = 4.93s"", ""127.07 m""]]",gravity_scaling,original_classified
086e5409,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.16s, distance = 28.37 m
For t = 4.67s, distance = 132.62 m
For t = 2.69s, distance = 44.0 m
Now, determine the falling distance for t = 2.83s given d = 0.5*g*t^2.",48.7,gravity,gravity_scaling,original,False,ok,t = 2.83s,3,"[[""t = 2.16s"", ""28.37 m""], [""t = 4.67s"", ""132.62 m""], [""t = 2.69s"", ""44.0 m""]]",gravity_scaling,original_classified
088d07a3,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.33s, distance = 12.24 m
For t = 4.15s, distance = 119.21 m
For t = 1.45s, distance = 14.55 m
For t = 3.4s, distance = 80.01 m
For t = 1.33s, distance = 12.24 m
Now, determine the falling distance for t = 3.76s given d = 0.5*g*t^2.",97.85,gravity,gravity_scaling,original,False,ok,t = 3.76s,5,"[[""t = 1.33s"", ""12.24 m""], [""t = 4.15s"", ""119.21 m""], [""t = 1.45s"", ""14.55 m""], [""t = 3.4s"", ""80.01 m""], [""t = 1.33s"", ""12.24 m""]]",gravity_scaling,original_classified
08f33ade,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.16s, distance = 38.18 m
For t = 4.61s, distance = 173.89 m
For t = 1.66s, distance = 22.55 m
For t = 3.53s, distance = 101.96 m
For t = 3.39s, distance = 94.03 m
Now, determine the falling distance for t = 2.72s given d = 0.5*g*t^2.",60.54,gravity,gravity_scaling,original,False,ok,t = 2.72s,5,"[[""t = 2.16s"", ""38.18 m""], [""t = 4.61s"", ""173.89 m""], [""t = 1.66s"", ""22.55 m""], [""t = 3.53s"", ""101.96 m""], [""t = 3.39s"", ""94.03 m""]]",gravity_scaling,original_classified
09311189,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.01s, distance = 7.36 m
For t = 3.93s, distance = 111.42 m
For t = 1.16s, distance = 9.71 m
For t = 4.55s, distance = 149.35 m
For t = 2.75s, distance = 54.56 m
Now, determine the falling distance for t = 3.76s given d = 0.5*g*t^2.",101.99,gravity,gravity_scaling,original,False,ok,t = 3.76s,5,"[[""t = 1.01s"", ""7.36 m""], [""t = 3.93s"", ""111.42 m""], [""t = 1.16s"", ""9.71 m""], [""t = 4.55s"", ""149.35 m""], [""t = 2.75s"", ""54.56 m""]]",gravity_scaling,original_classified
09458326,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.53s, distance = 166.77 m
For t = 4.21s, distance = 144.04 m
For t = 2.55s, distance = 52.84 m
For t = 4.43s, distance = 159.49 m
Now, determine the falling distance for t = 3.04s given d = 0.5*g*t^2.",75.11,gravity,gravity_scaling,original,False,ok,t = 3.04s,4,"[[""t = 4.53s"", ""166.77 m""], [""t = 4.21s"", ""144.04 m""], [""t = 2.55s"", ""52.84 m""], [""t = 4.43s"", ""159.49 m""]]",gravity_scaling,original_classified
096bf683,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.41s, distance = 55.56 m
For t = 3.06s, distance = 89.58 m
For t = 4.87s, distance = 226.89 m
For t = 3.42s, distance = 111.9 m
For t = 2.11s, distance = 42.59 m
Now, determine the falling distance for t = 3.13s given d = 0.5*g*t^2.",93.72,gravity,gravity_scaling,original,False,ok,t = 3.13s,5,"[[""t = 2.41s"", ""55.56 m""], [""t = 3.06s"", ""89.58 m""], [""t = 4.87s"", ""226.89 m""], [""t = 3.42s"", ""111.9 m""], [""t = 2.11s"", ""42.59 m""]]",gravity_scaling,original_classified
