id,prompt,answer,category,subcategory,source,is_augmented,parse_status,target_text,num_examples,examples_json,rule_type,confidence_hint
01f7d5de,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
83 -> LXXXIII
28 -> XXVIII
15 -> XV
Now, write the number 67 in the Wonderland numeral system.",LXVII,numeral,roman_to_decimal,original,False,ok,67,3,"[[""83"", ""LXXXIII""], [""28"", ""XXVIII""], [""15"", ""XV""]]",roman_to_decimal,original_classified
020a2ec4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
23 -> XXIII
64 -> LXIV
80 -> LXXX
90 -> XC
57 -> LVII
Now, write the number 74 in the Wonderland numeral system.",LXXIV,numeral,roman_to_decimal,original,False,ok,74,5,"[[""23"", ""XXIII""], [""64"", ""LXIV""], [""80"", ""LXXX""], [""90"", ""XC""], [""57"", ""LVII""]]",roman_to_decimal,original_classified
022c1a0d,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
32 -> XXXII
84 -> LXXXIV
63 -> LXIII
Now, write the number 13 in the Wonderland numeral system.",XIII,numeral,roman_to_decimal,original,False,ok,13,3,"[[""32"", ""XXXII""], [""84"", ""LXXXIV""], [""63"", ""LXIII""]]",roman_to_decimal,original_classified
0240254e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
11 -> XI
31 -> XXXI
94 -> XCIV
8 -> VIII
Now, write the number 94 in the Wonderland numeral system.",XCIV,numeral,roman_to_decimal,original,False,ok,94,4,"[[""11"", ""XI""], [""31"", ""XXXI""], [""94"", ""XCIV""], [""8"", ""VIII""]]",roman_to_decimal,original_classified
02d4b022,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
57 -> LVII
88 -> LXXXVIII
57 -> LVII
11 -> XI
Now, write the number 33 in the Wonderland numeral system.",XXXIII,numeral,roman_to_decimal,original,False,ok,33,4,"[[""57"", ""LVII""], [""88"", ""LXXXVIII""], [""57"", ""LVII""], [""11"", ""XI""]]",roman_to_decimal,original_classified
02e4851e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
38 -> XXXVIII
98 -> XCVIII
13 -> XIII
22 -> XXII
Now, write the number 44 in the Wonderland numeral system.",XLIV,numeral,roman_to_decimal,original,False,ok,44,4,"[[""38"", ""XXXVIII""], [""98"", ""XCVIII""], [""13"", ""XIII""], [""22"", ""XXII""]]",roman_to_decimal,original_classified
02e70301,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
12 -> XII
38 -> XXXVIII
42 -> XLII
Now, write the number 94 in the Wonderland numeral system.",XCIV,numeral,roman_to_decimal,original,False,ok,94,3,"[[""12"", ""XII""], [""38"", ""XXXVIII""], [""42"", ""XLII""]]",roman_to_decimal,original_classified
02fae114,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
45 -> XLV
52 -> LII
40 -> XL
44 -> XLIV
Now, write the number 91 in the Wonderland numeral system.",XCI,numeral,roman_to_decimal,original,False,ok,91,4,"[[""45"", ""XLV""], [""52"", ""LII""], [""40"", ""XL""], [""44"", ""XLIV""]]",roman_to_decimal,original_classified
0375a010,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
73 -> LXXIII
39 -> XXXIX
39 -> XXXIX
10 -> X
97 -> XCVII
Now, write the number 75 in the Wonderland numeral system.",LXXV,numeral,roman_to_decimal,original,False,ok,75,5,"[[""73"", ""LXXIII""], [""39"", ""XXXIX""], [""39"", ""XXXIX""], [""10"", ""X""], [""97"", ""XCVII""]]",roman_to_decimal,original_classified
0383ca89,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
6 -> VI
33 -> XXXIII
59 -> LIX
Now, write the number 80 in the Wonderland numeral system.",LXXX,numeral,roman_to_decimal,original,False,ok,80,3,"[[""6"", ""VI""], [""33"", ""XXXIII""], [""59"", ""LIX""]]",roman_to_decimal,original_classified
039921f2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
96 -> XCVI
84 -> LXXXIV
36 -> XXXVI
59 -> LIX
29 -> XXIX
Now, write the number 99 in the Wonderland numeral system.",XCIX,numeral,roman_to_decimal,original,False,ok,99,5,"[[""96"", ""XCVI""], [""84"", ""LXXXIV""], [""36"", ""XXXVI""], [""59"", ""LIX""], [""29"", ""XXIX""]]",roman_to_decimal,original_classified
03abf270,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
43 -> XLIII
81 -> LXXXI
61 -> LXI
5 -> V
Now, write the number 15 in the Wonderland numeral system.",XV,numeral,roman_to_decimal,original,False,ok,15,4,"[[""43"", ""XLIII""], [""81"", ""LXXXI""], [""61"", ""LXI""], [""5"", ""V""]]",roman_to_decimal,original_classified
03bf2ac0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
67 -> LXVII
3 -> III
60 -> LX
Now, write the number 24 in the Wonderland numeral system.",XXIV,numeral,roman_to_decimal,original,False,ok,24,3,"[[""67"", ""LXVII""], [""3"", ""III""], [""60"", ""LX""]]",roman_to_decimal,original_classified
03ed28b0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
2 -> II
97 -> XCVII
77 -> LXXVII
92 -> XCII
Now, write the number 94 in the Wonderland numeral system.",XCIV,numeral,roman_to_decimal,original,False,ok,94,4,"[[""2"", ""II""], [""97"", ""XCVII""], [""77"", ""LXXVII""], [""92"", ""XCII""]]",roman_to_decimal,original_classified
03ef6857,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
73 -> LXXIII
46 -> XLVI
10 -> X
100 -> C
Now, write the number 23 in the Wonderland numeral system.",XXIII,numeral,roman_to_decimal,original,False,ok,23,4,"[[""73"", ""LXXIII""], [""46"", ""XLVI""], [""10"", ""X""], [""100"", ""C""]]",roman_to_decimal,original_classified
03fe3002,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
3 -> III
12 -> XII
75 -> LXXV
78 -> LXXVIII
Now, write the number 48 in the Wonderland numeral system.",XLVIII,numeral,roman_to_decimal,original,False,ok,48,4,"[[""3"", ""III""], [""12"", ""XII""], [""75"", ""LXXV""], [""78"", ""LXXVIII""]]",roman_to_decimal,original_classified
045a58f0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
27 -> XXVII
28 -> XXVIII
8 -> VIII
29 -> XXIX
Now, write the number 71 in the Wonderland numeral system.",LXXI,numeral,roman_to_decimal,original,False,ok,71,4,"[[""27"", ""XXVII""], [""28"", ""XXVIII""], [""8"", ""VIII""], [""29"", ""XXIX""]]",roman_to_decimal,original_classified
047b775b,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
81 -> LXXXI
41 -> XLI
68 -> LXVIII
Now, write the number 21 in the Wonderland numeral system.",XXI,numeral,roman_to_decimal,original,False,ok,21,3,"[[""81"", ""LXXXI""], [""41"", ""XLI""], [""68"", ""LXVIII""]]",roman_to_decimal,original_classified
04c6aa94,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
63 -> LXIII
3 -> III
78 -> LXXVIII
Now, write the number 72 in the Wonderland numeral system.",LXXII,numeral,roman_to_decimal,original,False,ok,72,3,"[[""63"", ""LXIII""], [""3"", ""III""], [""78"", ""LXXVIII""]]",roman_to_decimal,original_classified
04f03c7e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
54 -> LIV
85 -> LXXXV
96 -> XCVI
68 -> LXVIII
50 -> L
Now, write the number 82 in the Wonderland numeral system.",LXXXII,numeral,roman_to_decimal,original,False,ok,82,5,"[[""54"", ""LIV""], [""85"", ""LXXXV""], [""96"", ""XCVI""], [""68"", ""LXVIII""], [""50"", ""L""]]",roman_to_decimal,original_classified
04f569be,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
69 -> LXIX
30 -> XXX
82 -> LXXXII
25 -> XXV
8 -> VIII
Now, write the number 87 in the Wonderland numeral system.",LXXXVII,numeral,roman_to_decimal,original,False,ok,87,5,"[[""69"", ""LXIX""], [""30"", ""XXX""], [""82"", ""LXXXII""], [""25"", ""XXV""], [""8"", ""VIII""]]",roman_to_decimal,original_classified
05195c8e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
15 -> XV
45 -> XLV
39 -> XXXIX
99 -> XCIX
87 -> LXXXVII
Now, write the number 94 in the Wonderland numeral system.",XCIV,numeral,roman_to_decimal,original,False,ok,94,5,"[[""15"", ""XV""], [""45"", ""XLV""], [""39"", ""XXXIX""], [""99"", ""XCIX""], [""87"", ""LXXXVII""]]",roman_to_decimal,original_classified
052289d8,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
66 -> LXVI
36 -> XXXVI
46 -> XLVI
Now, write the number 74 in the Wonderland numeral system.",LXXIV,numeral,roman_to_decimal,original,False,ok,74,3,"[[""66"", ""LXVI""], [""36"", ""XXXVI""], [""46"", ""XLVI""]]",roman_to_decimal,original_classified
053dbbbc,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
75 -> LXXV
36 -> XXXVI
4 -> IV
Now, write the number 6 in the Wonderland numeral system.",VI,numeral,roman_to_decimal,original,False,ok,6,3,"[[""75"", ""LXXV""], [""36"", ""XXXVI""], [""4"", ""IV""]]",roman_to_decimal,original_classified
054c2488,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
87 -> LXXXVII
53 -> LIII
9 -> IX
Now, write the number 85 in the Wonderland numeral system.",LXXXV,numeral,roman_to_decimal,original,False,ok,85,3,"[[""87"", ""LXXXVII""], [""53"", ""LIII""], [""9"", ""IX""]]",roman_to_decimal,original_classified
05978845,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
64 -> LXIV
61 -> LXI
66 -> LXVI
Now, write the number 87 in the Wonderland numeral system.",LXXXVII,numeral,roman_to_decimal,original,False,ok,87,3,"[[""64"", ""LXIV""], [""61"", ""LXI""], [""66"", ""LXVI""]]",roman_to_decimal,original_classified
05992f55,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
56 -> LVI
88 -> LXXXVIII
96 -> XCVI
Now, write the number 97 in the Wonderland numeral system.",XCVII,numeral,roman_to_decimal,original,False,ok,97,3,"[[""56"", ""LVI""], [""88"", ""LXXXVIII""], [""96"", ""XCVI""]]",roman_to_decimal,original_classified
059bced5,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
62 -> LXII
12 -> XII
94 -> XCIV
Now, write the number 63 in the Wonderland numeral system.",LXIII,numeral,roman_to_decimal,original,False,ok,63,3,"[[""62"", ""LXII""], [""12"", ""XII""], [""94"", ""XCIV""]]",roman_to_decimal,original_classified
05c939be,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
72 -> LXXII
37 -> XXXVII
37 -> XXXVII
95 -> XCV
Now, write the number 89 in the Wonderland numeral system.",LXXXIX,numeral,roman_to_decimal,original,False,ok,89,4,"[[""72"", ""LXXII""], [""37"", ""XXXVII""], [""37"", ""XXXVII""], [""95"", ""XCV""]]",roman_to_decimal,original_classified
05e780c4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
67 -> LXVII
19 -> XIX
56 -> LVI
47 -> XLVII
Now, write the number 3 in the Wonderland numeral system.",III,numeral,roman_to_decimal,original,False,ok,3,4,"[[""67"", ""LXVII""], [""19"", ""XIX""], [""56"", ""LVI""], [""47"", ""XLVII""]]",roman_to_decimal,original_classified
05fc4fcb,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
47 -> XLVII
80 -> LXXX
87 -> LXXXVII
Now, write the number 43 in the Wonderland numeral system.",XLIII,numeral,roman_to_decimal,original,False,ok,43,3,"[[""47"", ""XLVII""], [""80"", ""LXXX""], [""87"", ""LXXXVII""]]",roman_to_decimal,original_classified
06048616,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
51 -> LI
87 -> LXXXVII
27 -> XXVII
47 -> XLVII
Now, write the number 71 in the Wonderland numeral system.",LXXI,numeral,roman_to_decimal,original,False,ok,71,4,"[[""51"", ""LI""], [""87"", ""LXXXVII""], [""27"", ""XXVII""], [""47"", ""XLVII""]]",roman_to_decimal,original_classified
0624c50c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
54 -> LIV
31 -> XXXI
48 -> XLVIII
Now, write the number 31 in the Wonderland numeral system.",XXXI,numeral,roman_to_decimal,original,False,ok,31,3,"[[""54"", ""LIV""], [""31"", ""XXXI""], [""48"", ""XLVIII""]]",roman_to_decimal,original_classified
06c2734d,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
12 -> XII
95 -> XCV
78 -> LXXVIII
89 -> LXXXIX
31 -> XXXI
Now, write the number 31 in the Wonderland numeral system.",XXXI,numeral,roman_to_decimal,original,False,ok,31,5,"[[""12"", ""XII""], [""95"", ""XCV""], [""78"", ""LXXVIII""], [""89"", ""LXXXIX""], [""31"", ""XXXI""]]",roman_to_decimal,original_classified
06d1980f,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
46 -> XLVI
31 -> XXXI
4 -> IV
5 -> V
10 -> X
Now, write the number 30 in the Wonderland numeral system.",XXX,numeral,roman_to_decimal,original,False,ok,30,5,"[[""46"", ""XLVI""], [""31"", ""XXXI""], [""4"", ""IV""], [""5"", ""V""], [""10"", ""X""]]",roman_to_decimal,original_classified
0716b06e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
84 -> LXXXIV
95 -> XCV
47 -> XLVII
61 -> LXI
21 -> XXI
Now, write the number 54 in the Wonderland numeral system.",LIV,numeral,roman_to_decimal,original,False,ok,54,5,"[[""84"", ""LXXXIV""], [""95"", ""XCV""], [""47"", ""XLVII""], [""61"", ""LXI""], [""21"", ""XXI""]]",roman_to_decimal,original_classified
07214cbb,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
27 -> XXVII
26 -> XXVI
20 -> XX
75 -> LXXV
Now, write the number 20 in the Wonderland numeral system.",XX,numeral,roman_to_decimal,original,False,ok,20,4,"[[""27"", ""XXVII""], [""26"", ""XXVI""], [""20"", ""XX""], [""75"", ""LXXV""]]",roman_to_decimal,original_classified
07249300,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
97 -> XCVII
21 -> XXI
72 -> LXXII
Now, write the number 87 in the Wonderland numeral system.",LXXXVII,numeral,roman_to_decimal,original,False,ok,87,3,"[[""97"", ""XCVII""], [""21"", ""XXI""], [""72"", ""LXXII""]]",roman_to_decimal,original_classified
076fda72,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
58 -> LVIII
38 -> XXXVIII
92 -> XCII
Now, write the number 40 in the Wonderland numeral system.",XL,numeral,roman_to_decimal,original,False,ok,40,3,"[[""58"", ""LVIII""], [""38"", ""XXXVIII""], [""92"", ""XCII""]]",roman_to_decimal,original_classified
078e4ee7,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
2 -> II
49 -> XLIX
2 -> II
89 -> LXXXIX
Now, write the number 96 in the Wonderland numeral system.",XCVI,numeral,roman_to_decimal,original,False,ok,96,4,"[[""2"", ""II""], [""49"", ""XLIX""], [""2"", ""II""], [""89"", ""LXXXIX""]]",roman_to_decimal,original_classified
07c3a547,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
68 -> LXVIII
19 -> XIX
17 -> XVII
27 -> XXVII
58 -> LVIII
Now, write the number 66 in the Wonderland numeral system.",LXVI,numeral,roman_to_decimal,original,False,ok,66,5,"[[""68"", ""LXVIII""], [""19"", ""XIX""], [""17"", ""XVII""], [""27"", ""XXVII""], [""58"", ""LVIII""]]",roman_to_decimal,original_classified
0805b912,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
40 -> XL
49 -> XLIX
27 -> XXVII
4 -> IV
Now, write the number 99 in the Wonderland numeral system.",XCIX,numeral,roman_to_decimal,original,False,ok,99,4,"[[""40"", ""XL""], [""49"", ""XLIX""], [""27"", ""XXVII""], [""4"", ""IV""]]",roman_to_decimal,original_classified
081ad3f3,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
91 -> XCI
30 -> XXX
76 -> LXXVI
82 -> LXXXII
23 -> XXIII
Now, write the number 24 in the Wonderland numeral system.",XXIV,numeral,roman_to_decimal,original,False,ok,24,5,"[[""91"", ""XCI""], [""30"", ""XXX""], [""76"", ""LXXVI""], [""82"", ""LXXXII""], [""23"", ""XXIII""]]",roman_to_decimal,original_classified
082ef256,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
41 -> XLI
47 -> XLVII
48 -> XLVIII
60 -> LX
81 -> LXXXI
Now, write the number 18 in the Wonderland numeral system.",XVIII,numeral,roman_to_decimal,original,False,ok,18,5,"[[""41"", ""XLI""], [""47"", ""XLVII""], [""48"", ""XLVIII""], [""60"", ""LX""], [""81"", ""LXXXI""]]",roman_to_decimal,original_classified
084757f1,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
6 -> VI
39 -> XXXIX
3 -> III
2 -> II
61 -> LXI
Now, write the number 86 in the Wonderland numeral system.",LXXXVI,numeral,roman_to_decimal,original,False,ok,86,5,"[[""6"", ""VI""], [""39"", ""XXXIX""], [""3"", ""III""], [""2"", ""II""], [""61"", ""LXI""]]",roman_to_decimal,original_classified
086cce4f,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
38 -> XXXVIII
70 -> LXX
93 -> XCIII
Now, write the number 72 in the Wonderland numeral system.",LXXII,numeral,roman_to_decimal,original,False,ok,72,3,"[[""38"", ""XXXVIII""], [""70"", ""LXX""], [""93"", ""XCIII""]]",roman_to_decimal,original_classified
08b0756a,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
18 -> XVIII
88 -> LXXXVIII
86 -> LXXXVI
81 -> LXXXI
Now, write the number 73 in the Wonderland numeral system.",LXXIII,numeral,roman_to_decimal,original,False,ok,73,4,"[[""18"", ""XVIII""], [""88"", ""LXXXVIII""], [""86"", ""LXXXVI""], [""81"", ""LXXXI""]]",roman_to_decimal,original_classified
08e9fe0e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
38 -> XXXVIII
53 -> LIII
16 -> XVI
Now, write the number 22 in the Wonderland numeral system.",XXII,numeral,roman_to_decimal,original,False,ok,22,3,"[[""38"", ""XXXVIII""], [""53"", ""LIII""], [""16"", ""XVI""]]",roman_to_decimal,original_classified
090a5f54,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
91 -> XCI
2 -> II
13 -> XIII
85 -> LXXXV
Now, write the number 75 in the Wonderland numeral system.",LXXV,numeral,roman_to_decimal,original,False,ok,75,4,"[[""91"", ""XCI""], [""2"", ""II""], [""13"", ""XIII""], [""85"", ""LXXXV""]]",roman_to_decimal,original_classified
093bc4c0,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
78 -> LXXVIII
41 -> XLI
1 -> I
Now, write the number 32 in the Wonderland numeral system.",XXXII,numeral,roman_to_decimal,original,False,ok,32,3,"[[""78"", ""LXXVIII""], [""41"", ""XLI""], [""1"", ""I""]]",roman_to_decimal,original_classified
094b8eea,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
22 -> XXII
7 -> VII
51 -> LI
81 -> LXXXI
40 -> XL
Now, write the number 86 in the Wonderland numeral system.",LXXXVI,numeral,roman_to_decimal,original,False,ok,86,5,"[[""22"", ""XXII""], [""7"", ""VII""], [""51"", ""LI""], [""81"", ""LXXXI""], [""40"", ""XL""]]",roman_to_decimal,original_classified
09777ee2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
21 -> XXI
64 -> LXIV
15 -> XV
84 -> LXXXIV
Now, write the number 78 in the Wonderland numeral system.",LXXVIII,numeral,roman_to_decimal,original,False,ok,78,4,"[[""21"", ""XXI""], [""64"", ""LXIV""], [""15"", ""XV""], [""84"", ""LXXXIV""]]",roman_to_decimal,original_classified
0982db70,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
69 -> LXIX
79 -> LXXIX
99 -> XCIX
Now, write the number 23 in the Wonderland numeral system.",XXIII,numeral,roman_to_decimal,original,False,ok,23,3,"[[""69"", ""LXIX""], [""79"", ""LXXIX""], [""99"", ""XCIX""]]",roman_to_decimal,original_classified
09b26a48,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
30 -> XXX
2 -> II
33 -> XXXIII
11 -> XI
Now, write the number 60 in the Wonderland numeral system.",LX,numeral,roman_to_decimal,original,False,ok,60,4,"[[""30"", ""XXX""], [""2"", ""II""], [""33"", ""XXXIII""], [""11"", ""XI""]]",roman_to_decimal,original_classified
09bb92f4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
93 -> XCIII
8 -> VIII
14 -> XIV
45 -> XLV
Now, write the number 83 in the Wonderland numeral system.",LXXXIII,numeral,roman_to_decimal,original,False,ok,83,4,"[[""93"", ""XCIII""], [""8"", ""VIII""], [""14"", ""XIV""], [""45"", ""XLV""]]",roman_to_decimal,original_classified
0a1988b2,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
25 -> XXV
61 -> LXI
71 -> LXXI
89 -> LXXXIX
17 -> XVII
Now, write the number 56 in the Wonderland numeral system.",LVI,numeral,roman_to_decimal,original,False,ok,56,5,"[[""25"", ""XXV""], [""61"", ""LXI""], [""71"", ""LXXI""], [""89"", ""LXXXIX""], [""17"", ""XVII""]]",roman_to_decimal,original_classified
0a4b53b4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
95 -> XCV
90 -> XC
27 -> XXVII
23 -> XXIII
39 -> XXXIX
Now, write the number 58 in the Wonderland numeral system.",LVIII,numeral,roman_to_decimal,original,False,ok,58,5,"[[""95"", ""XCV""], [""90"", ""XC""], [""27"", ""XXVII""], [""23"", ""XXIII""], [""39"", ""XXXIX""]]",roman_to_decimal,original_classified
0aa2c5bf,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
59 -> LIX
12 -> XII
25 -> XXV
Now, write the number 4 in the Wonderland numeral system.",IV,numeral,roman_to_decimal,original,False,ok,4,3,"[[""59"", ""LIX""], [""12"", ""XII""], [""25"", ""XXV""]]",roman_to_decimal,original_classified
0aaf8d39,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
51 -> LI
84 -> LXXXIV
20 -> XX
Now, write the number 61 in the Wonderland numeral system.",LXI,numeral,roman_to_decimal,original,False,ok,61,3,"[[""51"", ""LI""], [""84"", ""LXXXIV""], [""20"", ""XX""]]",roman_to_decimal,original_classified
0ab0fe37,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
46 -> XLVI
3 -> III
15 -> XV
25 -> XXV
98 -> XCVIII
Now, write the number 43 in the Wonderland numeral system.",XLIII,numeral,roman_to_decimal,original,False,ok,43,5,"[[""46"", ""XLVI""], [""3"", ""III""], [""15"", ""XV""], [""25"", ""XXV""], [""98"", ""XCVIII""]]",roman_to_decimal,original_classified
